Date;Pays;Filière;Valeur (Mt)
2023-07;"Portugal";"Gaz";0,5205481005
2023-08;"Portugal";"Gaz";0,427016184
2023-09;"Portugal";"Gaz";0,4580786205
2023-10;"Portugal";"Gaz";0,31162356
2023-11;"Portugal";"Gaz";0,246032694
2023-12;"Portugal";"Gaz";0,220402059
2024-01;"Portugal";"Gaz";0,2988934155
2024-02;"Portugal";"Gaz";0,179041041
2024-03;"Portugal";"Gaz";0,1998261675
2024-04;"Portugal";"Gaz";0,0714085125
2024-05;"Portugal";"Gaz";0,054630432
2024-06;"Portugal";"Gaz";0,0679433025
2024-07;"Portugal";"Gaz";0,165435459
2024-08;"Portugal";"Gaz";0,1677638835
2024-09;"Portugal";"Gaz";0,1780940895
2024-10;"Portugal";"Gaz";0,186382623
2024-11;"Portugal";"Gaz";0,250718253
2024-12;"Portugal";"Gaz";0,319557612
2025-01;"Portugal";"Gaz";0,2971448025
2025-02;"Portugal";"Gaz";0,2432106315
2025-03;"Portugal";"Gaz";0,1904990715
2016-01;"Portugal";"Charbon";1,547456463
2016-02;"Portugal";"Charbon";0,571245165
2016-03;"Portugal";"Charbon";0,70298784
2016-04;"Portugal";"Charbon";0,369165231
2016-05;"Portugal";"Charbon";0,500893029
2016-06;"Portugal";"Charbon";0,9710933535
2016-07;"Portugal";"Charbon";1,0617539625
2016-08;"Portugal";"Charbon";1,043773911
2016-09;"Portugal";"Charbon";1,07335674
2016-10;"Portugal";"Charbon";0,9412394895
2016-11;"Portugal";"Charbon";0,9263450475
2016-12;"Portugal";"Charbon";1,101826872
2017-01;"Portugal";"Charbon";1,086985953
2017-02;"Portugal";"Charbon";0,7919617905
2017-03;"Portugal";"Charbon";0,7720153245
2017-04;"Portugal";"Charbon";0,8878221675
2017-05;"Portugal";"Charbon";1,0678925205
2017-06;"Portugal";"Charbon";1,0341983385
2017-07;"Portugal";"Charbon";1,021497057
2017-08;"Portugal";"Charbon";1,047623634
2017-09;"Portugal";"Charbon";1,0339185825
2017-10;"Portugal";"Charbon";1,006625871
2017-11;"Portugal";"Charbon";0,95817798
2017-12;"Portugal";"Charbon";0,9403376355
2018-01;"Portugal";"Charbon";0,8850926655
2018-02;"Portugal";"Charbon";0,8746543125
2018-03;"Portugal";"Charbon";0,3061759275
2018-04;"Portugal";"Charbon";0,210219705
2018-05;"Portugal";"Charbon";0,7946796645
2018-06;"Portugal";"Charbon";0,9158776245
2018-07;"Portugal";"Charbon";1,0529724285
2018-08;"Portugal";"Charbon";0,963951111
2018-09;"Portugal";"Charbon";1,0320170625
2018-10;"Portugal";"Charbon";0,764391546
2018-11;"Portugal";"Charbon";0,845992575
2018-12;"Portugal";"Charbon";0,9006688845
2019-01;"Portugal";"Charbon";0,8716934475
2019-02;"Portugal";"Charbon";0,5415404985
2019-03;"Portugal";"Charbon";0,50656014
2019-04;"Portugal";"Charbon";0,42448014
2019-05;"Portugal";"Charbon";0,2947690305
2019-06;"Portugal";"Charbon";0,4542284115
2019-07;"Portugal";"Charbon";0,649853865
2019-08;"Portugal";"Charbon";0,072104373
2019-09;"Portugal";"Charbon";0,0427550445
2019-10;"Portugal";"Charbon";0,253187388
2019-11;"Portugal";"Charbon";0,191759913
2019-12;"Portugal";"Charbon";0,1206645255
2020-01;"Portugal";"Charbon";0,100922319
2020-02;"Portugal";"Charbon";0,016975683
2020-03;"Portugal";"Charbon";0,0061701075
2020-04;"Portugal";"Charbon";
2020-05;"Portugal";"Charbon";0,014521149
2020-06;"Portugal";"Charbon";0,0055346715
2020-07;"Portugal";"Charbon";0,078827409
2020-08;"Portugal";"Charbon";0,2911715325
2020-09;"Portugal";"Charbon";0,4759755075
2020-10;"Portugal";"Charbon";0,200797776
2020-11;"Portugal";"Charbon";0,5689092195
2020-12;"Portugal";"Charbon";0,1387412775
2021-01;"Portugal";"Charbon";0,16072632
2021-02;"Portugal";"Charbon";0,0214503255
2021-03;"Portugal";"Charbon";0,0242159085
2021-04;"Portugal";"Charbon";0,1099419705
2021-05;"Portugal";"Charbon";0,0302053545
2021-06;"Portugal";"Charbon";0,0310201695
2021-07;"Portugal";"Charbon";0,062726562
2021-08;"Portugal";"Charbon";0,0299025135
2021-09;"Portugal";"Charbon";0,0538785945
2021-10;"Portugal";"Charbon";0,036415818
2021-11;"Portugal";"Charbon";0,064670832
2021-12;"Portugal";"Charbon";
2022-01;"Portugal";"Charbon";
2022-02;"Portugal";"Charbon";
2022-03;"Portugal";"Charbon";
2022-04;"Portugal";"Charbon";
2022-05;"Portugal";"Charbon";
2022-06;"Portugal";"Charbon";
2022-07;"Portugal";"Charbon";
2022-08;"Portugal";"Charbon";
2022-09;"Portugal";"Charbon";
2022-10;"Portugal";"Charbon";
2022-11;"Portugal";"Charbon";
2022-12;"Portugal";"Charbon";
2023-01;"Portugal";"Charbon";
2023-02;"Portugal";"Charbon";
2023-03;"Portugal";"Charbon";
2023-04;"Portugal";"Charbon";
2023-05;"Portugal";"Charbon";
2023-06;"Portugal";"Charbon";
2023-07;"Portugal";"Charbon";
2023-08;"Portugal";"Charbon";
2023-09;"Portugal";"Charbon";
2023-10;"Portugal";"Charbon";
2023-11;"Portugal";"Charbon";
2023-12;"Portugal";"Charbon";
2024-01;"Portugal";"Charbon";
2024-02;"Portugal";"Charbon";
2024-03;"Portugal";"Charbon";
2024-04;"Portugal";"Charbon";
2024-05;"Portugal";"Charbon";
2024-06;"Portugal";"Charbon";
2024-07;"Portugal";"Charbon";
2024-08;"Portugal";"Charbon";
2024-09;"Portugal";"Charbon";
2024-10;"Portugal";"Charbon";
2024-11;"Portugal";"Charbon";
2024-12;"Portugal";"Charbon";
2025-01;"Portugal";"Charbon";
2025-02;"Portugal";"Charbon";
2025-03;"Portugal";"Charbon";
2016-01;"Portugal";"Nucléaire";
2016-02;"Portugal";"Nucléaire";
2016-03;"Portugal";"Nucléaire";
2016-04;"Portugal";"Nucléaire";
2016-05;"Portugal";"Nucléaire";
2016-06;"Portugal";"Nucléaire";
2016-07;"Portugal";"Nucléaire";
2016-08;"Portugal";"Nucléaire";
2016-09;"Portugal";"Nucléaire";
2016-10;"Portugal";"Nucléaire";
2016-11;"Portugal";"Nucléaire";
2016-12;"Portugal";"Nucléaire";
2017-01;"Portugal";"Nucléaire";
2017-02;"Portugal";"Nucléaire";
2017-03;"Portugal";"Nucléaire";
2017-04;"Portugal";"Nucléaire";
2017-05;"Portugal";"Nucléaire";
2017-06;"Portugal";"Nucléaire";
2017-07;"Portugal";"Nucléaire";
2017-08;"Portugal";"Nucléaire";
2017-09;"Portugal";"Nucléaire";
2017-10;"Portugal";"Nucléaire";
2017-11;"Portugal";"Nucléaire";
2017-12;"Portugal";"Nucléaire";
2018-01;"Portugal";"Nucléaire";
2018-02;"Portugal";"Nucléaire";
2018-03;"Portugal";"Nucléaire";
2018-04;"Portugal";"Nucléaire";
2018-05;"Portugal";"Nucléaire";
2018-06;"Portugal";"Nucléaire";
2018-07;"Portugal";"Nucléaire";
2018-08;"Portugal";"Nucléaire";
2018-09;"Portugal";"Nucléaire";
2018-10;"Portugal";"Nucléaire";
2018-11;"Portugal";"Nucléaire";
2018-12;"Portugal";"Nucléaire";
2019-01;"Portugal";"Nucléaire";
2019-02;"Portugal";"Nucléaire";
2019-03;"Portugal";"Nucléaire";
2019-04;"Portugal";"Nucléaire";
2019-05;"Portugal";"Nucléaire";
2019-06;"Portugal";"Nucléaire";
2019-07;"Portugal";"Nucléaire";
2019-08;"Portugal";"Nucléaire";
2019-09;"Portugal";"Nucléaire";
2019-10;"Portugal";"Nucléaire";
2019-11;"Portugal";"Nucléaire";
2019-12;"Portugal";"Nucléaire";
2020-01;"Portugal";"Nucléaire";
2020-02;"Portugal";"Nucléaire";
2020-03;"Portugal";"Nucléaire";
2020-04;"Portugal";"Nucléaire";
2020-05;"Portugal";"Nucléaire";
2020-06;"Portugal";"Nucléaire";
2020-07;"Portugal";"Nucléaire";
2020-08;"Portugal";"Nucléaire";
2020-09;"Portugal";"Nucléaire";
2020-10;"Portugal";"Nucléaire";
2020-11;"Portugal";"Nucléaire";
2020-12;"Portugal";"Nucléaire";
2021-01;"Portugal";"Nucléaire";
2021-02;"Portugal";"Nucléaire";
2021-03;"Portugal";"Nucléaire";
2021-04;"Portugal";"Nucléaire";
2021-05;"Portugal";"Nucléaire";
2021-06;"Portugal";"Nucléaire";
2021-07;"Portugal";"Nucléaire";
2021-08;"Portugal";"Nucléaire";
2021-09;"Portugal";"Nucléaire";
2021-10;"Portugal";"Nucléaire";
2021-11;"Portugal";"Nucléaire";
2021-12;"Portugal";"Nucléaire";
2022-01;"Portugal";"Nucléaire";
2022-02;"Portugal";"Nucléaire";
2022-03;"Portugal";"Nucléaire";
2022-04;"Portugal";"Nucléaire";
2022-05;"Portugal";"Nucléaire";
2022-06;"Portugal";"Nucléaire";
2022-07;"Portugal";"Nucléaire";
2022-08;"Portugal";"Nucléaire";
2022-09;"Portugal";"Nucléaire";
2022-10;"Portugal";"Nucléaire";
2022-11;"Portugal";"Nucléaire";
2022-12;"Portugal";"Nucléaire";
2023-01;"Portugal";"Nucléaire";
2023-02;"Portugal";"Nucléaire";
2023-03;"Portugal";"Nucléaire";
2023-04;"Portugal";"Nucléaire";
2023-05;"Portugal";"Nucléaire";
2023-06;"Portugal";"Nucléaire";
2023-07;"Portugal";"Nucléaire";
2023-08;"Portugal";"Nucléaire";
2023-09;"Portugal";"Nucléaire";
2023-10;"Portugal";"Nucléaire";
2023-11;"Portugal";"Nucléaire";
2023-12;"Portugal";"Nucléaire";
2024-01;"Portugal";"Nucléaire";
2024-02;"Portugal";"Nucléaire";
2024-03;"Portugal";"Nucléaire";
2024-04;"Portugal";"Nucléaire";
2024-05;"Portugal";"Nucléaire";
2024-06;"Portugal";"Nucléaire";
2024-07;"Portugal";"Nucléaire";
2024-08;"Portugal";"Nucléaire";
2024-09;"Portugal";"Nucléaire";
2024-10;"Portugal";"Nucléaire";
2024-11;"Portugal";"Nucléaire";
2024-12;"Portugal";"Nucléaire";
2025-01;"Portugal";"Nucléaire";
2025-02;"Portugal";"Nucléaire";
2025-03;"Portugal";"Nucléaire";
2016-01;"Portugal";"Emissions";2,21
2016-02;"Portugal";"Emissions";0,83
2016-03;"Portugal";"Emissions";0,97
2016-04;"Portugal";"Emissions";0,59
2016-05;"Portugal";"Emissions";0,76
2016-06;"Portugal";"Emissions";1,44
2016-07;"Portugal";"Emissions";1,7
2016-08;"Portugal";"Emissions";1,64
2016-09;"Portugal";"Emissions";1,66
2016-10;"Portugal";"Emissions";1,47
2016-11;"Portugal";"Emissions";1,51
2016-12;"Portugal";"Emissions";1,69
2017-01;"Portugal";"Emissions";1,74
2017-02;"Portugal";"Emissions";1,3
2017-03;"Portugal";"Emissions";1,33
2017-04;"Portugal";"Emissions";1,4
2017-05;"Portugal";"Emissions";1,69
2017-06;"Portugal";"Emissions";1,77
2017-07;"Portugal";"Emissions";1,9
2017-08;"Portugal";"Emissions";1,97
2017-09;"Portugal";"Emissions";1,76
2017-10;"Portugal";"Emissions";1,6
2017-11;"Portugal";"Emissions";1,65
2017-12;"Portugal";"Emissions";1,48
2018-01;"Portugal";"Emissions";1,64
2018-02;"Portugal";"Emissions";1,39
2018-03;"Portugal";"Emissions";0,6
2018-04;"Portugal";"Emissions";0,48
2018-05;"Portugal";"Emissions";1,23
2018-06;"Portugal";"Emissions";1,56
2018-07;"Portugal";"Emissions";1,83
2018-08;"Portugal";"Emissions";1,7
2018-09;"Portugal";"Emissions";1,75
2018-10;"Portugal";"Emissions";1,37
2018-11;"Portugal";"Emissions";1,44
2018-12;"Portugal";"Emissions";1,37
2019-01;"Portugal";"Emissions";1,4
2019-02;"Portugal";"Emissions";0,95
2019-03;"Portugal";"Emissions";0,86
2019-04;"Portugal";"Emissions";0,89
2019-05;"Portugal";"Emissions";0,91
2019-06;"Portugal";"Emissions";1,2
2019-07;"Portugal";"Emissions";1,5
2019-08;"Portugal";"Emissions";0,84
2019-09;"Portugal";"Emissions";0,77
2019-10;"Portugal";"Emissions";1,01
2019-11;"Portugal";"Emissions";0,8
2019-12;"Portugal";"Emissions";0,62
2020-01;"Portugal";"Emissions";0,84
2020-02;"Portugal";"Emissions";0,58
2020-03;"Portugal";"Emissions";0,5
2020-04;"Portugal";"Emissions";0,27
2020-05;"Portugal";"Emissions";0,44
2020-06;"Portugal";"Emissions";0,61
2020-07;"Portugal";"Emissions";0,94
2020-08;"Portugal";"Emissions";1,1
2020-09;"Portugal";"Emissions";1,34
2020-10;"Portugal";"Emissions";0,92
2020-11;"Portugal";"Emissions";1,22
2020-12;"Portugal";"Emissions";0,6
2021-01;"Portugal";"Emissions";0,71
2021-02;"Portugal";"Emissions";0,26
2021-03;"Portugal";"Emissions";0,42
2021-04;"Portugal";"Emissions";0,73
2021-05;"Portugal";"Emissions";0,47
2021-06;"Portugal";"Emissions";0,74
2021-07;"Portugal";"Emissions";0,65
2021-08;"Portugal";"Emissions";0,57
2021-09;"Portugal";"Emissions";0,76
2021-10;"Portugal";"Emissions";0,63
2021-11;"Portugal";"Emissions";0,69
2021-12;"Portugal";"Emissions";0,51
2022-01;"Portugal";"Emissions";0,65
2022-02;"Portugal";"Emissions";0,56
2022-03;"Portugal";"Emissions";0,58
2022-04;"Portugal";"Emissions";0,48
2022-05;"Portugal";"Emissions";0,6
2022-06;"Portugal";"Emissions";0,68
2022-07;"Portugal";"Emissions";0,73
2022-08;"Portugal";"Emissions";0,7
2022-09;"Portugal";"Emissions";0,63
2022-10;"Portugal";"Emissions";0,63
2022-11;"Portugal";"Emissions";0,64
2022-12;"Portugal";"Emissions";0,43
2023-01;"Portugal";"Emissions";0,28
2023-02;"Portugal";"Emissions";0,6
2023-03;"Portugal";"Emissions";0,3
2023-04;"Portugal";"Emissions";0,25
2023-05;"Portugal";"Emissions";0,31
2023-06;"Portugal";"Emissions";0,49
2023-07;"Portugal";"Emissions";0,54
2023-08;"Portugal";"Emissions";0,45
2023-09;"Portugal";"Emissions";0,47
2023-10;"Portugal";"Emissions";0,32
2023-11;"Portugal";"Emissions";0,26
2023-12;"Portugal";"Emissions";0,23
2024-01;"Portugal";"Emissions";0,32
2024-02;"Portugal";"Emissions";0,2
2024-03;"Portugal";"Emissions";0,22
2024-04;"Portugal";"Emissions";0,09
2024-05;"Portugal";"Emissions";0,07
2024-06;"Portugal";"Emissions";0,09
2024-07;"Portugal";"Emissions";0,18
2024-08;"Portugal";"Emissions";0,19
2024-09;"Portugal";"Emissions";0,2
2024-10;"Portugal";"Emissions";0,21
2024-11;"Portugal";"Emissions";0,27
2024-12;"Portugal";"Emissions";0,34
2025-01;"Portugal";"Emissions";0,32
2025-02;"Portugal";"Emissions";0,26
2025-03;"Portugal";"Emissions";0,2
2016-01;"Roumanie";"Dechets";
2016-02;"Roumanie";"Dechets";
2016-03;"Roumanie";"Dechets";
2016-04;"Roumanie";"Dechets";
2016-05;"Roumanie";"Dechets";
2016-06;"Roumanie";"Dechets";
2016-07;"Roumanie";"Dechets";
2016-08;"Roumanie";"Dechets";
2016-09;"Roumanie";"Dechets";
2016-10;"Roumanie";"Dechets";
2016-11;"Roumanie";"Dechets";
2016-12;"Roumanie";"Dechets";
2017-01;"Roumanie";"Dechets";
2017-02;"Roumanie";"Dechets";
2017-03;"Roumanie";"Dechets";
2017-04;"Roumanie";"Dechets";
2017-05;"Roumanie";"Dechets";
2017-06;"Roumanie";"Dechets";
2017-07;"Roumanie";"Dechets";
2017-08;"Roumanie";"Dechets";
2017-09;"Roumanie";"Dechets";
2017-10;"Roumanie";"Dechets";
2017-11;"Roumanie";"Dechets";
2017-12;"Roumanie";"Dechets";
2018-01;"Roumanie";"Dechets";
2018-02;"Roumanie";"Dechets";
2018-03;"Roumanie";"Dechets";
2018-04;"Roumanie";"Dechets";
2018-05;"Roumanie";"Dechets";
2018-06;"Roumanie";"Dechets";
2018-07;"Roumanie";"Dechets";
2018-08;"Roumanie";"Dechets";
2018-09;"Roumanie";"Dechets";
2018-10;"Roumanie";"Dechets";
2018-11;"Roumanie";"Dechets";
2018-12;"Roumanie";"Dechets";
2019-01;"Roumanie";"Dechets";
2019-02;"Roumanie";"Dechets";
2019-03;"Roumanie";"Dechets";
2019-04;"Roumanie";"Dechets";
2019-05;"Roumanie";"Dechets";
2019-06;"Roumanie";"Dechets";
2019-07;"Roumanie";"Dechets";
2019-08;"Roumanie";"Dechets";
2019-09;"Roumanie";"Dechets";
2019-10;"Roumanie";"Dechets";
2019-11;"Roumanie";"Dechets";
2019-12;"Roumanie";"Dechets";
2020-01;"Roumanie";"Dechets";
2020-02;"Roumanie";"Dechets";
2020-03;"Roumanie";"Dechets";
2020-04;"Roumanie";"Dechets";
2020-05;"Roumanie";"Dechets";
2020-06;"Roumanie";"Dechets";
2020-07;"Roumanie";"Dechets";
2020-08;"Roumanie";"Dechets";
2020-09;"Roumanie";"Dechets";
2020-10;"Roumanie";"Dechets";
2020-11;"Roumanie";"Dechets";
2020-12;"Roumanie";"Dechets";
2021-01;"Roumanie";"Dechets";
2021-02;"Roumanie";"Dechets";
2021-03;"Roumanie";"Dechets";
2021-04;"Roumanie";"Dechets";
2021-05;"Roumanie";"Dechets";
2021-06;"Roumanie";"Dechets";
2021-07;"Roumanie";"Dechets";
2021-08;"Roumanie";"Dechets";
2021-09;"Roumanie";"Dechets";
2021-10;"Roumanie";"Dechets";
2021-11;"Roumanie";"Dechets";
2021-12;"Roumanie";"Dechets";
2022-01;"Roumanie";"Dechets";
2022-02;"Roumanie";"Dechets";
2022-03;"Roumanie";"Dechets";
2022-04;"Roumanie";"Dechets";
2022-05;"Roumanie";"Dechets";
2022-06;"Roumanie";"Dechets";
2022-07;"Roumanie";"Dechets";
2022-08;"Roumanie";"Dechets";
2022-09;"Roumanie";"Dechets";
2022-10;"Roumanie";"Dechets";
2022-11;"Roumanie";"Dechets";
2022-12;"Roumanie";"Dechets";
2023-01;"Roumanie";"Dechets";
2023-02;"Roumanie";"Dechets";
2023-03;"Roumanie";"Dechets";
2023-04;"Roumanie";"Dechets";
2023-05;"Roumanie";"Dechets";
2023-06;"Roumanie";"Dechets";
2023-07;"Roumanie";"Dechets";
2023-08;"Roumanie";"Dechets";
2023-09;"Roumanie";"Dechets";
2023-10;"Roumanie";"Dechets";
2023-11;"Roumanie";"Dechets";
2023-12;"Roumanie";"Dechets";
2024-01;"Roumanie";"Dechets";
2024-02;"Roumanie";"Dechets";
2024-03;"Roumanie";"Dechets";
2024-04;"Roumanie";"Dechets";
2024-05;"Roumanie";"Dechets";
2024-06;"Roumanie";"Dechets";
2024-07;"Roumanie";"Dechets";
2024-08;"Roumanie";"Dechets";
2024-09;"Roumanie";"Dechets";
2024-10;"Roumanie";"Dechets";
2024-11;"Roumanie";"Dechets";
2024-12;"Roumanie";"Dechets";
2025-01;"Roumanie";"Dechets";
2025-02;"Roumanie";"Dechets";
2025-03;"Roumanie";"Dechets";
2016-01;"Roumanie";"Biogaz";
2016-02;"Roumanie";"Biogaz";
2016-03;"Roumanie";"Biogaz";
2016-04;"Roumanie";"Biogaz";
2016-05;"Roumanie";"Biogaz";
2016-06;"Roumanie";"Biogaz";
2016-07;"Roumanie";"Biogaz";
2016-08;"Roumanie";"Biogaz";
2016-09;"Roumanie";"Biogaz";
2016-10;"Roumanie";"Biogaz";
2016-11;"Roumanie";"Biogaz";
2016-12;"Roumanie";"Biogaz";
2017-01;"Roumanie";"Biogaz";
2017-02;"Roumanie";"Biogaz";
2017-03;"Roumanie";"Biogaz";
2017-04;"Roumanie";"Biogaz";
2017-05;"Roumanie";"Biogaz";
2017-06;"Roumanie";"Biogaz";
2017-07;"Roumanie";"Biogaz";
2017-08;"Roumanie";"Biogaz";
2017-09;"Roumanie";"Biogaz";
2017-10;"Roumanie";"Biogaz";
2017-11;"Roumanie";"Biogaz";
2017-12;"Roumanie";"Biogaz";
2018-01;"Roumanie";"Biogaz";
2018-02;"Roumanie";"Biogaz";
2018-03;"Roumanie";"Biogaz";
2018-04;"Roumanie";"Biogaz";
2018-05;"Roumanie";"Biogaz";
2018-06;"Roumanie";"Biogaz";
2018-07;"Roumanie";"Biogaz";
2018-08;"Roumanie";"Biogaz";
2018-09;"Roumanie";"Biogaz";
2018-10;"Roumanie";"Biogaz";
2018-11;"Roumanie";"Biogaz";
2018-12;"Roumanie";"Biogaz";
2019-01;"Roumanie";"Biogaz";
2019-02;"Roumanie";"Biogaz";
2019-03;"Roumanie";"Biogaz";
2019-04;"Roumanie";"Biogaz";
2019-05;"Roumanie";"Biogaz";
2019-06;"Roumanie";"Biogaz";
2019-07;"Roumanie";"Biogaz";
2019-08;"Roumanie";"Biogaz";
2019-09;"Roumanie";"Biogaz";
2019-10;"Roumanie";"Biogaz";
2019-11;"Roumanie";"Biogaz";
2019-12;"Roumanie";"Biogaz";
2020-01;"Roumanie";"Biogaz";
2020-02;"Roumanie";"Biogaz";
2020-03;"Roumanie";"Biogaz";
2020-04;"Roumanie";"Biogaz";
2020-05;"Roumanie";"Biogaz";
2020-06;"Roumanie";"Biogaz";
2020-07;"Roumanie";"Biogaz";
2020-08;"Roumanie";"Biogaz";
2020-09;"Roumanie";"Biogaz";
2020-10;"Roumanie";"Biogaz";
2020-11;"Roumanie";"Biogaz";
2020-12;"Roumanie";"Biogaz";
2021-01;"Roumanie";"Biogaz";
2021-02;"Roumanie";"Biogaz";
2021-03;"Roumanie";"Biogaz";
2021-04;"Roumanie";"Biogaz";
2021-05;"Roumanie";"Biogaz";
2021-06;"Roumanie";"Biogaz";
2021-07;"Roumanie";"Biogaz";
2021-08;"Roumanie";"Biogaz";
2021-09;"Roumanie";"Biogaz";
2021-10;"Roumanie";"Biogaz";
2021-11;"Roumanie";"Biogaz";
2021-12;"Roumanie";"Biogaz";
2022-01;"Roumanie";"Biogaz";
2022-02;"Roumanie";"Biogaz";
2022-03;"Roumanie";"Biogaz";
2022-04;"Roumanie";"Biogaz";
2022-05;"Roumanie";"Biogaz";
2022-06;"Roumanie";"Biogaz";
2022-07;"Roumanie";"Biogaz";
2022-08;"Roumanie";"Biogaz";
2022-09;"Roumanie";"Biogaz";
2022-10;"Roumanie";"Biogaz";
2022-11;"Roumanie";"Biogaz";
2022-12;"Roumanie";"Biogaz";
2023-01;"Roumanie";"Biogaz";
2023-02;"Roumanie";"Biogaz";
2023-03;"Roumanie";"Biogaz";
2023-04;"Roumanie";"Biogaz";
2023-05;"Roumanie";"Biogaz";
2023-06;"Roumanie";"Biogaz";
2023-07;"Roumanie";"Biogaz";
2023-08;"Roumanie";"Biogaz";
2023-09;"Roumanie";"Biogaz";
2023-10;"Roumanie";"Biogaz";
2023-11;"Roumanie";"Biogaz";
2023-12;"Roumanie";"Biogaz";
2024-01;"Roumanie";"Biogaz";
2024-02;"Roumanie";"Biogaz";
2024-03;"Roumanie";"Biogaz";
2024-04;"Roumanie";"Biogaz";
2024-05;"Roumanie";"Biogaz";
2024-06;"Roumanie";"Biogaz";
2024-07;"Roumanie";"Biogaz";
2024-08;"Roumanie";"Biogaz";
2024-09;"Roumanie";"Biogaz";
2024-10;"Roumanie";"Biogaz";
2024-11;"Roumanie";"Biogaz";
2024-12;"Roumanie";"Biogaz";
2025-01;"Roumanie";"Biogaz";
2025-02;"Roumanie";"Biogaz";
2025-03;"Roumanie";"Biogaz";
2016-01;"Roumanie";"Biomasse";
2016-02;"Roumanie";"Biomasse";
2016-03;"Roumanie";"Biomasse";
2016-04;"Roumanie";"Biomasse";
2016-05;"Roumanie";"Biomasse";
2016-06;"Roumanie";"Biomasse";
2016-07;"Roumanie";"Biomasse";
2016-08;"Roumanie";"Biomasse";
2016-09;"Roumanie";"Biomasse";
2016-10;"Roumanie";"Biomasse";
2016-11;"Roumanie";"Biomasse";
2016-12;"Roumanie";"Biomasse";
2017-01;"Roumanie";"Biomasse";
2017-02;"Roumanie";"Biomasse";
2017-03;"Roumanie";"Biomasse";
2017-04;"Roumanie";"Biomasse";
2017-05;"Roumanie";"Biomasse";
2017-06;"Roumanie";"Biomasse";
2017-07;"Roumanie";"Biomasse";
2017-08;"Roumanie";"Biomasse";
2017-09;"Roumanie";"Biomasse";
2017-10;"Roumanie";"Biomasse";
2017-11;"Roumanie";"Biomasse";
2017-12;"Roumanie";"Biomasse";
2018-01;"Roumanie";"Biomasse";
2018-02;"Roumanie";"Biomasse";
2018-03;"Roumanie";"Biomasse";
2018-04;"Roumanie";"Biomasse";
2018-05;"Roumanie";"Biomasse";
2018-06;"Roumanie";"Biomasse";
2018-07;"Roumanie";"Biomasse";
2018-08;"Roumanie";"Biomasse";
2018-09;"Roumanie";"Biomasse";
2018-10;"Roumanie";"Biomasse";
2018-11;"Roumanie";"Biomasse";
2018-12;"Roumanie";"Biomasse";
2019-01;"Roumanie";"Biomasse";
2019-02;"Roumanie";"Biomasse";
2019-03;"Roumanie";"Biomasse";
2019-04;"Roumanie";"Biomasse";
2019-05;"Roumanie";"Biomasse";
2019-06;"Roumanie";"Biomasse";
2019-07;"Roumanie";"Biomasse";
2019-08;"Roumanie";"Biomasse";
2019-09;"Roumanie";"Biomasse";
2019-10;"Roumanie";"Biomasse";
2019-11;"Roumanie";"Biomasse";
2019-12;"Roumanie";"Biomasse";
2020-01;"Roumanie";"Biomasse";
2020-02;"Roumanie";"Biomasse";
2020-03;"Roumanie";"Biomasse";
2020-04;"Roumanie";"Biomasse";
2020-05;"Roumanie";"Biomasse";
2020-06;"Roumanie";"Biomasse";
2020-07;"Roumanie";"Biomasse";
2020-08;"Roumanie";"Biomasse";
2020-09;"Roumanie";"Biomasse";
2020-10;"Roumanie";"Biomasse";
2020-11;"Roumanie";"Biomasse";
2020-12;"Roumanie";"Biomasse";
2021-01;"Roumanie";"Biomasse";
2021-02;"Roumanie";"Biomasse";
2021-03;"Roumanie";"Biomasse";
2021-04;"Roumanie";"Biomasse";
2021-05;"Roumanie";"Biomasse";
2021-06;"Roumanie";"Biomasse";
2021-07;"Roumanie";"Biomasse";
2021-08;"Roumanie";"Biomasse";
2021-09;"Roumanie";"Biomasse";
2021-10;"Roumanie";"Biomasse";
2021-11;"Roumanie";"Biomasse";
2021-12;"Roumanie";"Biomasse";
2022-01;"Roumanie";"Biomasse";
2022-02;"Roumanie";"Biomasse";
2022-03;"Roumanie";"Biomasse";
2022-04;"Roumanie";"Biomasse";
2022-05;"Roumanie";"Biomasse";
2022-06;"Roumanie";"Biomasse";
2022-07;"Roumanie";"Biomasse";
2022-08;"Roumanie";"Biomasse";
2022-09;"Roumanie";"Biomasse";
2022-10;"Roumanie";"Biomasse";
2022-11;"Roumanie";"Biomasse";
2022-12;"Roumanie";"Biomasse";
2023-01;"Roumanie";"Biomasse";
2023-02;"Roumanie";"Biomasse";
2023-03;"Roumanie";"Biomasse";
2023-04;"Roumanie";"Biomasse";
2023-05;"Roumanie";"Biomasse";
2023-06;"Roumanie";"Biomasse";
2023-07;"Roumanie";"Biomasse";
2023-08;"Roumanie";"Biomasse";
2023-09;"Roumanie";"Biomasse";
2023-10;"Roumanie";"Biomasse";
2023-11;"Roumanie";"Biomasse";
2023-12;"Roumanie";"Biomasse";
2024-01;"Roumanie";"Biomasse";
2024-02;"Roumanie";"Biomasse";
